Report Year,Country,Region,Subregion,Assessment Area,Unit,Description,Actual,Year 0,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10
2006,US,WECC,CNV,-,MW,Peak Hour Demand - Summer,55535,57072,58141,59231,60327,61448,62597,63765,64953,66163,67401,
2006,US,WECC,CNV,-,MW,Peak Hour Demand - Winter,40537,41093,41869,42642,43423,44223,45044,45880,46731,47592,48479,
2006,US,WECC,NWPP,-,MW,Peak Hour Demand - Summer,36165,35093,35997,36885,37919,38588,39358,40035,40867,41700,42508,
2006,US,WECC,NWPP,-,MW,Peak Hour Demand - Winter,40298,39388,40156,40728,41813,42463,42985,43625,44249,44913,45558,
2006,US,WECC,RMPA,-,MW,Peak Hour Demand - Summer,11086,11323,11744,11980,12288,12556,12821,13091,13364,13694,14029,
2006,US,WECC,RMPA,-,MW,Peak Hour Demand - Winter,9528,9680,9976,10152,10369,10577,10791,11008,11232,11494,11749,
2007,CA,MRO,-,-,MW,Peak Hour Demand - Summer,5931,6016,6171,6234,6386,6455,6527,6562,6610,6563,6604,
2007,CA,MRO,-,-,MW,Peak Hour Demand - Winter,7161,7291,7404,7514,7650,7722,7790,7819,7861,7828,7919,
2007,CA,NPCC,-,-,MW,Peak Hour Demand - Summer,51788,51303,51454,51723,52030,52268,52410,52785,53079,53022,52987,
2007,CA,NPCC,-,-,MW,Peak Hour Demand - Winter,65716,66697,66750,66648,66720,66666,67231,67535,67800,68015,68329,
2007,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Summer,3404,3772,3844,3920,3931,4005,4082,4154,4224,4297,4371,
2007,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Winter,5530,5802,5896,5947,6060,6174,6290,6400,6514,6627,6743,
2007,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Summer,27005,25762,25797,25678,25673,25678,25619,25771,25855,25577,25302,
2007,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Winter,23935,24356,23956,23430,23137,22776,23013,23002,22947,22892,22838,
2007,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Summer,21379,21769,21813,22125,22426,22585,22709,22860,23000,23148,23314,
2007,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Winter,36251,36539,36898,37271,37523,37716,37928,38133,38339,38496,38748,
2007,CA,WECC,-,-,MW,Peak Hour Demand - Summer,17028,17427,17876,18262,18632,18966,19274,19670,20008,20292,20721,
2007,CA,WECC,-,-,MW,Peak Hour Demand - Winter,20863,21680,22215,22646,23122,23438,23793,24260,24629,25014,25487,
2007,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Summer,2007,2097,2223,2334,2479,2624,2769,2921,3086,3251,3425,
2007,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Winter,1482,1549,1641,1723,1830,1938,2045,2157,2279,2401,2529,
2007,TL,MRO,-,-,MW,Peak Hour Demand - Summer,48125,49447,50649,52210,53372,54182,55179,56088,57000,57826,58813,
2007,TL,MRO,-,-,MW,Peak Hour Demand - Winter,41838,42786,44059,45156,46039,46651,47390,48061,48743,49383,50132,
2007,TL,NPCC,-,-,MW,Peak Hour Demand - Summer,115029,112110,113210,114518,115799,117044,118151,119407,120545,121281,122013,
2007,TL,NPCC,-,-,MW,Peak Hour Demand - Winter,112413,115091,115873,116331,117026,117587,118941,119872,120778,121608,122563,
2007,TL,WECC,-,-,MW,Peak Hour Demand - Summer,161131,156988,160374,163763,167141,170436,173684,177018,180374,183841,187487,
2007,TL,WECC,-,-,MW,Peak Hour Demand - Winter,132477,133291,135630,138423,140868,142896,145153,147610,149939,152332,154594,
2007,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,62339,63794,65135,66508,67955,69456,70733,72394,73998,75596,77024,
2007,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,50402,47163,48243,49362,50326,51047,52382,53511,54598,55946,57178,
2007,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,45751,46878,48037,49280,50249,51407,52464,53548,54622,55896,57189,
2007,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,42526,49526,50737,51673,52780,53872,54986,56155,57468,58853,60292,
2007,US,MRO,-,-,MW,Peak Hour Demand - Summer,42194,43431,44478,45976,46986,47727,48652,49526,50390,51263,52209,
2007,US,MRO,-,-,MW,Peak Hour Demand - Winter,34677,35495,36655,37642,38389,38929,39600,40242,40882,41555,42213,
2007,US,NPCC,-,-,MW,Peak Hour Demand - Summer,63241,60807,61756,62795,63769,64776,65741,66622,67466,68259,69026,
2007,US,NPCC,-,-,MW,Peak Hour Demand - Winter,46697,48394,49123,49683,50306,50921,51710,52337,52978,53593,54234,
2007,US,NPCC,New England,New England,MW,Peak Hour Demand - Summer,28130,27360,27885,28495,29035,29635,30175,30660,31100,31510,31885,
2007,US,NPCC,New England,New England,MW,Peak Hour Demand - Winter,21640,23070,23375,23635,23965,24265,24540,24815,25085,25355,25620,
2007,US,NPCC,New York,New York,MW,Peak Hour Demand - Summer,35111,33447,33871,34300,34734,35141,35566,35962,36366,36749,37141,
2007,US,NPCC,New York,New York,MW,Peak Hour Demand - Winter,25057,25324,25748,26048,26341,26656,27170,27522,27893,28238,28614,
2007,US,RF,-,-,MW,Peak Hour Demand - Summer,191920,188856,191929,195020,197798,200760,203126,205988,208732,211550,214333,
2007,US,RF,-,-,MW,Peak Hour Demand - Winter,149631,151597,153388,155281,157336,159159,160817,162521,164415,166397,168661,
2007,US,SERC,-,-,MW,Peak Hour Demand - Summer,199052,201692,205651,210036,214590,218305,222473,226809,231136,235457,239406,
2007,US,SERC,-,-,MW,Peak Hour Demand - Winter,175163,178337,181746,185414,187778,191008,193693,196673,199933,203476,207164,
2007,US,SERC,Central,-,MW,Peak Hour Demand - Summer,41976,43146,43795,44490,45819,46639,47535,48495,49440,50421,51383,
2007,US,SERC,Central,-,MW,Peak Hour Demand - Winter,41257,42191,42743,43783,44502,44427,44746,45076,45772,46616,47549,
2007,US,SERC,Delta,-,MW,Peak Hour Demand - Summer,27620,27722,28383,29227,29722,30072,30682,31401,32060,32654,33047,
2007,US,SERC,Delta,-,MW,Peak Hour Demand - Winter,23258,23126,23691,24092,23732,25073,25496,26011,26571,27129,27693,
2007,US,SERC,Gateway,-,MW,Peak Hour Demand - Summer,19313,18984,19293,19347,19579,19798,20013,20228,20442,20658,20775,
2007,US,SERC,Gateway,-,MW,Peak Hour Demand - Winter,14711,14631,14760,14936,15112,15275,15432,15589,15745,15903,16084,
2007,US,SERC,Southeastern,-,MW,Peak Hour Demand - Summer,47535,49509,50784,52209,53521,54788,55962,57260,58593,59897,61269,
2007,US,SERC,Southeastern,-,MW,Peak Hour Demand - Winter,40569,41619,42686,43789,44854,45832,46811,47854,48852,49934,51051,
2007,US,SERC,VACAR,-,MW,Peak Hour Demand - Summer,62608,62331,63396,64763,65949,67008,68281,69425,70601,71827,72932,
2007,US,SERC,VACAR,-,MW,Peak Hour Demand - Winter,55368,56770,57866,58814,59578,60401,61208,62143,62993,63894,64787,
2007,US,SPP,-,-,MW,Peak Hour Demand - Summer,42882,43007,43939,44827,45675,46487,45949,46697,47460,48262,49061,
2007,US,SPP,-,-,MW,Peak Hour Demand - Winter,30792,30801,31428,32099,32713,33281,33305,33838,34573,35208,35809,
2007,US,WECC,-,-,MW,Peak Hour Demand - Summer,142096,137465,140284,143175,146044,148854,151644,154431,157280,160298,163341,
2007,US,WECC,-,-,MW,Peak Hour Demand - Winter,111093,110073,111785,114066,115928,117534,119330,121208,123047,124934,126596,
2007,US,WECC,AZ-NM-SNV,-,MW,Peak Hour Demand - Summer,30111,30338,30879,31883,32875,33823,34695,35630,36536,37499,38386,
2007,US,WECC,AZ-NM-SNV,-,MW,Peak Hour Demand - Winter,19120,19068,19398,20031,20671,21206,21746,22313,22854,23481,24049,
2007,US,WECC,NWPP,-,MW,Peak Hour Demand - Summer,38753,36053,37124,37886,38501,39132,39707,40408,41068,41798,42501,
2007,US,WECC,NWPP,-,MW,Peak Hour Demand - Winter,41307,40003,41042,41738,42192,42809,43474,44108,44707,45335,45884,
2007,US,WECC,RMPA,-,MW,Peak Hour Demand - Summer,10908,11547,11759,12072,12383,12660,12942,13209,13518,13841,14161,
2007,US,WECC,RMPA,-,MW,Peak Hour Demand - Winter,9347,9807,9993,10224,10493,10718,10940,11172,11428,11689,11947,
2008,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,62188,64927.19,66247.34,67640.58,68964.1,70051.98,71454.16,72672.09,73908.04,75000.41,76420.35,
2008,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,50408,47270.02,48285.26,49249.96,50053.32,50589.63,51772.17,52682.31,53489.94,54573.96,55303.58,
2008,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,46676,47364,48181,49093,50284,51499,52645,53641,54862,56100,57346,
2008,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,41701,49601,50463,51606,52753,53896,54922,56232,57561,58910,59576,
2008,US,MRO,-,-,MW,Peak Hour Demand - Summer,41683.8,41221.59,43207.84,44737.46,45779.3,46592.74,47356.87,48159.38,48930.72,49689.51,50479.23,
2008,US,MRO,-,-,MW,Peak Hour Demand - Winter,33190.91,34099.89,35084.56,36297.61,36966.95,37555.84,38130.42,38405.8,39176.64,39725.65,40273.04,
2008,US,NPCC,-,-,MW,Peak Hour Demand - Summer,58314,61779,62647,63399,64173,64932,65665,66317,66923,67471,68012,
2008,US,NPCC,-,-,MW,Peak Hour Demand - Winter,46795,48323,48911,49471,49998,50537,51092,51628,52135,52629,53039,
2008,US,NPCC,New England,New England,MW,Peak Hour Demand - Summer,26145,27970,28480,28955,29405,29820,30190,30510,30790,31035,31250,
2008,US,NPCC,New England,New England,MW,Peak Hour Demand - Winter,21774,23030,23320,23580,23830,24065,24275,24465,24635,24800,24950,
2008,US,NPCC,New York,New York,MW,Peak Hour Demand - Summer,32169,33809,34167,34444,34768,35112,35475,35807,36133,36436,36762,
2008,US,NPCC,New York,New York,MW,Peak Hour Demand - Winter,25021,25293,25591,25891,26168,26472,26817,27163,27500,27829,28089,
2008,US,RF,-,-,MW,Peak Hour Demand - Summer,181700,184000,187100,190700,193400,195700,198400,201100,203600,206200,208600,
2008,US,RF,-,-,MW,Peak Hour Demand - Winter,141900,147100,149100,151500,153400,154800,156300,158200,159900,161900,163600,
2008,US,RF,MISO,-,MW,Peak Hour Demand - Summer,60217,63600,64400,66100,67000,67600,68300,69100,69800,70600,71400,
2008,US,RF,MISO,-,MW,Peak Hour Demand - Winter,45800,49600,50300,51500,52200,52700,53300,54100,54700,55300,56000,
2008,US,RF,PJM,-,MW,Peak Hour Demand - Summer,119758,124100,126400,128400,130300,132000,134100,136000,137900,139700,141400,
2008,US,RF,PJM,-,MW,Peak Hour Demand - Winter,96000,100400,101700,103000,104200,105200,106100,107200,108400,109800,110800,
2008,US,SERC,-,-,MW,Peak Hour Demand - Summer,209109,204791,209288,213720,217774,221590,225650,230208,234597,238792,243056,
2008,US,SERC,-,-,MW,Peak Hour Demand - Winter,179888,182055,185850,188473,192292,194541,197879,201228,204798,206364,209422,
2008,US,SERC,Central,-,MW,Peak Hour Demand - Summer,44787,43866,44651,45244,46001,46650,47449,48454,49565,50699,51559,
2008,US,SERC,Central,-,MW,Peak Hour Demand - Winter,42893,43376,44114,44329,44821,44606,44987,45630,46415,47054,47978,
2008,US,SERC,Delta,-,MW,Peak Hour Demand - Summer,29106,28440,29190,29933,30336,30873,31474,32342,32921,33284,33708,
2008,US,SERC,Delta,-,MW,Peak Hour Demand - Winter,23619,24156,24461,24370,25431,25768,26515,26985,27493,26080,26472,
2008,US,SERC,Gateway,-,MW,Peak Hour Demand - Summer,19582,19233,19481,19735,19953,20135,20343,20533,20729,20913,21135,
2008,US,SERC,Gateway,-,MW,Peak Hour Demand - Winter,14760,14970,15353,15575,15767,15955,16154,16335,16502,16690,16893,
2008,US,SERC,Southeastern,-,MW,Peak Hour Demand - Summer,50894,50122,51605,53125,54621,55840,57058,58311,59561,60836,62316,
2008,US,SERC,Southeastern,-,MW,Peak Hour Demand - Winter,41398,42414,43670,44936,46055,47030,48061,49062,50104,51251,51800,
2008,US,SERC,VACAR,-,MW,Peak Hour Demand - Summer,64740,63130,64361,65683,66863,68092,69326,70568,71821,73060,74338,
2008,US,SERC,VACAR,-,MW,Peak Hour Demand - Winter,57218,57139,58252,59263,60218,61182,62162,63216,64284,65289,66279,
2008,US,SPP,-,-,MW,Peak Hour Demand - Summer,43167,43800,44784,45657,46355,47011,47715,48427,49152,49878,50640,
2008,US,SPP,-,-,MW,Peak Hour Demand - Winter,31322,31954,32585,33293,33932,34515,35204,35938,36629,37371,38106,
2008,US,WECC,-,-,MW,Peak Hour Demand - Summer,139389,142032,145217,147942,150756,153767,156539,159329,162141,164982,167661,
2008,US,WECC,-,-,MW,Peak Hour Demand - Winter,112700,116586,118832,120782,122778,125016,127007,129089,131178,133213,135312,
2008,US,WECC,AZ-NM-SNV,-,MW,Peak Hour Demand - Summer,30642,31551,32620,33576,34570,35495,36382,37345,38326,39238,40204,
2008,US,WECC,AZ-NM-SNV,-,MW,Peak Hour Demand - Winter,19336,20060,20683,21216,21785,22354,22876,23459,24066,24618,25209,
2008,US,WECC,NWPP,-,MW,Peak Hour Demand - Summer,39107,38125,39110,39828,40465,41391,42115,42820,43507,44279,44871,
2008,US,WECC,NWPP,-,MW,Peak Hour Demand - Winter,40525,41457,42209,42774,43399,44142,44752,45379,45966,46569,47110,
2008,US,WECC,RMPA,-,MW,Peak Hour Demand - Summer,11931,12285,12586,12811,13135,13454,13793,14106,14432,14796,15145,
2008,US,WECC,RMPA,-,MW,Peak Hour Demand - Winter,9974,10529,10785,10975,11221,11493,11743,12007,12279,12549,12872,
2008,CA,MRO,-,-,MW,Peak Hour Demand - Summer,5941,6301,6176.181,6321.344,6480.149,6585.211,6715.425,6781.877,6844.865,6827.593,6886.413,
2008,CA,MRO,-,-,MW,Peak Hour Demand - Winter,7077,7249,7388,7442,7632,7745,7873,7932,7992,8055,8051,
2008,CA,NPCC,-,-,MW,Peak Hour Demand - Summer,50264.62,49764.56,49875.15,50200.65,50300.9,50391.35,50475.97,50546.84,50346.28,50452.22,50654.91,
2008,CA,NPCC,-,-,MW,Peak Hour Demand - Winter,64994.76,65795.58,65917.95,65634.95,65707.23,65790.46,65883.61,66034.28,66085.07,66458.23,66685.24,
2008,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Summer,3625.618,3654.399,3754.712,3763.618,3796.018,3819.05,3840.733,3860.635,3869.417,3877.901,3893.292,
2008,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Winter,5542.756,5705.099,5861.508,5898.945,5944.307,5989.144,6033.457,6074.246,6106.258,6139.157,6171.794,
2008,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Summer,25737,24892.16,24754.07,24702.21,24607.98,24506.92,24404.87,24311.84,23959.65,23948.09,23959.91,
2008,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Winter,23054,23441.48,22775.45,22177,21914.93,21670.32,21472.15,21337.04,21168.81,21208.08,21099.45,
2008,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Summer,20902,21218,21366.37,21734.82,21896.9,22065.38,22230.37,22374.37,22517.21,22626.23,22801.71,
2008,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Winter,36398,36649,37281,37559,37848,38131,38378,38623,38810,39111,39414,
2008,CA,WECC,-,-,MW,Peak Hour Demand - Summer,17265,17907,18524,18952,19486,19984,20521,20944,21495,21941,22489,
2008,CA,WECC,-,-,MW,Peak Hour Demand - Winter,20693,21664,22336,22903,23532,24104,24710,25173,25682,26193,26796,
2008,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Summer,2153,2223,2334,2479,2624,2769,2921,3086,3251,3425,3598,
2008,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Winter,1506,1641,1723,1830,1938,2045,2157,2279,2401,2529,2648,
2008,TL,MRO,-,-,MW,Peak Hour Demand - Summer,47624.8,47522.59,49384.02,51058.8,52259.45,53177.95,54072.29,54941.26,55775.59,56517.1,57365.64,
2008,TL,MRO,-,-,MW,Peak Hour Demand - Winter,40267.91,41348.89,42472.56,43739.61,44598.95,45300.84,46003.42,46337.8,47168.64,47780.65,48324.04,
2008,TL,NPCC,-,-,MW,Peak Hour Demand - Summer,108578.6,111543.6,112522.1,113599.6,114473.9,115323.4,116141,116863.8,117269.3,117923.2,118666.9,
2008,TL,NPCC,-,-,MW,Peak Hour Demand - Winter,111789.8,114118.6,114829,115105.9,115705.2,116327.5,116975.6,117662.3,118220.1,119087.2,119724.2,
2008,TL,WECC,-,-,MW,Peak Hour Demand - Summer,158178,162052,165969,169265,172760,176408,179858,183215,186690,190149,193530,
2008,TL,WECC,-,-,MW,Peak Hour Demand - Winter,134899,139880,142879,145503,148234,151150,153859,156525,159244,161917,164737,
2009,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,62174.3766,63491,64056,65494,67394,69399,70837,72172,73369,74871,76134,
2009,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,47805.6548,43463,44463,45784,47030,47984,48914,49752,50835,51770,52405,
2009,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,44836,45734,45794,46410,47423,48304,49219,50280,51345,52431,53689,
2009,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,45275,44446,45099,46140,46971,47709,48888,49850,50861,51942,53065,
2009,US,MRO,-,-,MW,Peak Hour Demand - Summer,39677.33918,43172.20772,44183.70187,45038.09847,45706.50336,46337.25292,46908.03692,47510.47768,48140.02327,48712.06224,49337.01598,
2009,US,MRO,-,-,MW,Peak Hour Demand - Winter,36028.54242,36570.97462,36884.08986,37613.08704,38124.99186,38483.36762,39007.74934,39361.61577,39821.16648,40230.91363,40679.55781,
2009,CA,MRO,-,-,MW,Peak Hour Demand - Summer,5929,6369,6501.162336,6721.787438,6972.285894,7086.418744,7218.237359,7191.453673,7231.759602,7300.510564,7379.804866,
2009,CA,MRO,-,-,MW,Peak Hour Demand - Winter,7552,7584.224022,7734.220601,7975.626685,8246.309587,8370.777913,8511.078739,8508.260208,8556.558776,8645.406799,8843.655218,
2009,TL,MRO,-,-,MW,Peak Hour Demand - Summer,45606.33918,49541.20772,50684.86421,51759.8859,52678.78925,53423.67167,54126.27428,54701.93135,55371.78287,56012.5728,56716.82084,
2009,TL,MRO,-,-,MW,Peak Hour Demand - Winter,43580.54242,44155.19864,44618.31046,45588.71372,46371.30145,46854.14553,47518.82808,47869.87598,48377.72525,48876.32043,49523.21303,
2009,TL,NPCC,-,-,MW,Peak Hour Demand - Summer,107142,109797.6569,110162.7495,111150.1482,111676.9646,112039.2431,112723.861,113226.638,114069.0476,115063.312,115848.9416,
2009,TL,NPCC,-,-,MW,Peak Hour Demand - Winter,111341,111787.8709,112443.8642,112711.1134,113059.1404,113172.9239,113724.1589,113650.7,115118.572,115914.0145,116194.8642,
2009,US,NPCC,-,-,MW,Peak Hour Demand - Summer,58543,61327,61601,62268,62926,63445,64059,64598,65224,65798,66410,
2009,US,NPCC,-,-,MW,Peak Hour Demand - Winter,46043,47098,47076,47195,47384,47620,47854,48057,48332,48609,48898,
2009,CA,NPCC,-,-,MW,Peak Hour Demand - Summer,48599,48470.65685,48561.74947,48882.14819,48750.96461,48594.24308,48664.86103,48628.63796,48845.04755,49265.31203,49438.94155,
2009,CA,NPCC,-,-,MW,Peak Hour Demand - Winter,65298,64689.87095,65367.86423,65516.11336,65675.14043,65552.92388,65870.15887,65593.70003,66786.57196,67305.01454,67296.86419,
2009,US,NPCC,New York,New York,MW,Peak Hour Demand - Summer,32432,33452,33441,33693,33906,34080,34309,34483,34809,35103,35450,
2009,US,NPCC,New York,New York,MW,Peak Hour Demand - Winter,25021,24998,24971,25020,25094,25285,25414,25517,25687,25859,26038,
2009,US,NPCC,New England,New England,MW,Peak Hour Demand - Summer,26111,27875,28160,28575,29020,29365,29750,30115,30415,30695,30960,
2009,US,NPCC,New England,New England,MW,Peak Hour Demand - Winter,21022,22100,22105,22175,22290,22335,22440,22540,22645,22750,22860,
2009,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Summer,24195,24350.65685,24159.74947,23999.61419,23541.03661,23091.82908,22931.94503,22621.85196,22655.10955,22538.06403,22496.64155,
2009,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Winter,22983,22885.87095,22784.86423,22443.11336,22081.14043,21574.92388,21442.15887,20839.70003,21094.57196,21235.01454,20844.86419,
2009,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Summer,20969,20621,20954,21445.534,21718.928,22000.414,22207.916,22447.786,22611.938,23129.248,23322.3,
2009,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Winter,36699,36250,37103,37576,38063,38422,38837,39121,40016,40350,40687,
2009,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Summer,3435,3499,3448,3437,3491,3502,3525,3559,3578,3598,3620,
2009,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Winter,5616,5554,5480,5497,5531,5556,5591,5633,5676,5720,5765,
2009,US,RF,MISO,-,MW,Peak Hour Demand - Summer,56727,62418.9183,62841.47536,64617.55931,64868.33914,64924.39859,65214.51284,65521.37639,65904.79814,66313.74131,66649.90873,
2009,US,RF,MISO,-,MW,Peak Hour Demand - Winter,46672,49022.14917,49556.80481,50819.07665,50997.15698,51225.63697,51672.83281,52043.90471,52450.86942,52888.27451,52985.40257,
2009,US,RF,PJM,-,MW,Peak Hour Demand - Summer,111428.837,116153,117496,120973,124705,127079,128764,130312,131729,133166,134524,
2009,US,RF,PJM,-,MW,Peak Hour Demand - Winter,96541,96644,98351,100895,102742,103790,104812,105751,106781,107686,108525,
2009,US,RF,-,-,MW,Peak Hour Demand - Summer,169155,178100,180400,185700,189700,192100,194100,195900,197700,199600,201300,
2009,US,RF,-,-,MW,Peak Hour Demand - Winter,142395,145800,148000,151800,153800,155100,156600,157900,159300,160700,161600,
2009,US,SERC,-,-,MW,Peak Hour Demand - Summer,199779,202738,206218,211528,215641,219712,223608,226839,230334,233914,237386,
2009,US,SERC,-,-,MW,Peak Hour Demand - Winter,179596,181045,183608,187639,190266,193586,195725,197656,200182,203611,206639,
2009,US,SERC,Central,-,MW,Peak Hour Demand - Summer,41851,42733,42902,43625,44296,45345,46196,46606,47295,47876,48597,
2009,US,SERC,Central,-,MW,Peak Hour Demand - Winter,42556,42240,42661,43144,43455,44116,43631,43179,43550,44217,44894,
2009,US,SERC,Delta,-,MW,Peak Hour Demand - Summer,27932,27865,28194,29239,29693,30187,30803,31156,31509,31856,32204,
2009,US,SERC,Delta,-,MW,Peak Hour Demand - Winter,22806,23023,23651,24278,24316,25159,25810,26168,26307,26839,27201,
2009,US,SERC,Gateway,-,MW,Peak Hour Demand - Summer,19082,19065,19515,19881,20036,20144,20241,20414,20576,20758,20932,
2009,US,SERC,Gateway,-,MW,Peak Hour Demand - Winter,15293,15696,16123,16341,16497,16395,16525,16699,16849,17066,17212,
2009,US,SERC,Southeastern,-,MW,Peak Hour Demand - Summer,48816,49504,50919,52587,53852,55018,56187,57308,58414,59649,60602,
2009,US,SERC,Southeastern,-,MW,Peak Hour Demand - Winter,40980,41869,42213,43604,44708,45770,46713,47588,48502,49524,50298,
2009,US,SERC,VACAR,-,MW,Peak Hour Demand - Summer,62098,63571,64688,66196,67764,69018,70181,71355,72540,73775,75051,
2009,US,SERC,VACAR,-,MW,Peak Hour Demand - Winter,57961,58217,58960,60272,61290,62146,63046,64022,64974,65965,67034,
2009,US,SPP,-,-,MW,Peak Hour Demand - Summer,43476,44462,45113,45988,46616,47255,47821,47695,48360,49027,49696,
2009,US,SPP,-,-,MW,Peak Hour Demand - Winter,32809,32636,33308,33864,34421,34961,35466,35432,35967,36513,37047,
2009,US,WECC,-,-,MW,Peak Hour Demand - Summer,134829,140692,142750,145185,147758,150163,152859,155609,158155,160860,163547,
2009,US,WECC,-,-,MW,Peak Hour Demand - Winter,113605,111324,113096,114832,116522,118280,120125,122008,123754,125655,127515,
2009,US,WECC,AZ-NM-SNV,-,MW,Peak Hour Demand - Summer,28865,30452,30946,31504,32259,32897,33796,34718,35488,36453,37300,
2009,US,WECC,AZ-NM-SNV,-,MW,Peak Hour Demand - Winter,18595,18868,19170,19655,20168,20661,21212,21603,22153,22648,23221,
2009,US,WECC,CA-MX,-,MW,Peak Hour Demand - Summer,58272,61237,61986,62802,63651,64493,65318,66190,67011,67830,68683,
2009,US,WECC,CA-MX,-,MW,Peak Hour Demand - Winter,41547,41922,42256,42685,43054,43475,43942,44407,44898,45404,45926,
2009,US,WECC,NWPP,-,MW,Peak Hour Demand - Summer,38789,39754,40586,41364,42245,42942,43686,44415,45151,45859,46633,
2009,US,WECC,NWPP,-,MW,Peak Hour Demand - Winter,44045,41681,42363,43025,43773,44414,45060,45653,46379,46929,47639,
2009,US,WECC,RMPA,-,MW,Peak Hour Demand - Summer,11579,11224,11232,11520,11761,12015,12258,12497,12747,12969,13252,
2009,US,WECC,RMPA,-,MW,Peak Hour Demand - Winter,10298,9658,9994,10263,10526,10789,11031,11275,11518,11782,12038,
2009,CA,WECC,-,-,MW,Peak Hour Demand - Summer,17389,18071,18402,18827,19351,19927,20435,20861,21231,21659,22006,
2009,CA,WECC,-,-,MW,Peak Hour Demand - Winter,20769,21548,21843,22229,22818,23431,23948,24353,24704,25148,25514,
2009,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Summer,2037,2115,2172,2230,2287,2345,2402,2462,2523,2586,2650,
2009,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Winter,1408,1480,1519,1558,1597,1636,1675,1715,1756,1799,1842,
2009,TL,WECC,-,-,MW,Peak Hour Demand - Summer,154255,160688,163166,166094,169363,172391,175661,178823,181789,184934,188030,
2009,TL,WECC,-,-,MW,Peak Hour Demand - Winter,135718,134351,136457,138610,140935,143345,145746,148074,150212,152600,154869,
2010,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,63517.9408,63810,64964,66416,68023,69209,70275,71134,72388,73414,74467,
2010,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,56191,43823,43823,44804,45819,46578,47296,47892,48784,49594,50099,
2010,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,46550,46006,46124,46825,47469,48059,48699,49421,50201,51131,51982,
2010,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,53022,46235,46821,47558,48219,48992,49750,50560,51423,52320,53216,
2010,US,MRO,-,-,MW,Peak Hour Demand - Summer,37962.78171,42240.41751,42733.08178,43548.57396,44164.27806,44627.31464,45100.59544,45590.89225,46020.5312,46534.94509,46990.14313,
2010,US,MRO,-,-,MW,Peak Hour Demand - Winter,35350.74636,35722.48456,36816.02934,37359.32776,37876.30277,38323.78192,38659.6107,39074.23437,39475.89397,39898.73998,40207.12056,
2010,CA,MRO,-,-,MW,Peak Hour Demand - Summer,5680.8,6189.408685,6336.639002,6461.910344,6651.906239,6846.53943,6987.501095,7090.363416,7179.220445,7313.498966,7401.954358,
2010,CA,MRO,-,-,MW,Peak Hour Demand - Winter,7515,7560.29068,7693.265967,7911.473278,8081.128035,8308.326818,8445.49146,8561.992684,8675.250149,8811.312151,8909.902645,
2010,TL,MRO,-,-,MW,Peak Hour Demand - Summer,43543.48171,48429.8262,49069.72078,50010.4843,50816.1843,51473.85407,52088.09654,52681.25566,53199.75165,53848.44406,54392.09749,
