Report Year,Country,Region,Subregion,Assessment Area,Unit,Description,Actual,Year 0,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10
2008,US,NPCC,-,-,GWh,Net Energy for Load - Annual,301766.00,301767.00,305223.20,308534.00,311688.00,314960.00,318400.00,321785.00,325059.00,328355.00,331009.00,
2008,US,NPCC,New England,New England,GWh,Net Energy for Load - Annual,134425.00,135000.00,136540.20,137885.00,139195.00,140425.00,141550.00,142565.00,143500.00,144395.00,145275.00,
2008,US,NPCC,New York,New York,GWh,Net Energy for Load - Annual,167341.00,166767.00,168683.00,170649.00,172493.00,174535.00,176850.00,179220.00,181559.00,183960.00,185734.00,
2008,US,RF,-,-,GWh,Net Energy for Load - Annual,954700.00,973800.00,984000.00,999200.00,1013900.00,1028700.00,1039800.00,1054300.00,1068100.00,1083700.00,1095600.00,
2008,US,RF,MISO,-,GWh,Net Energy for Load - Annual,326300.00,339795.00,341172.00,345389.00,350372.00,354244.00,358370.00,362780.00,367284.00,371523.00,376221.00,
2008,US,RF,PJM,-,GWh,Net Energy for Load - Annual,628102.00,633694.00,642383.00,653278.00,663052.00,673933.00,680990.00,691079.00,700365.00,711699.00,718861.00,
2008,US,SERC,-,-,GWh,Net Energy for Load - Annual,1049298.00,1073081.00,1086304.00,1102965.00,1121472.00,1140306.00,1153646.00,1173456.00,1192594.00,1212654.00,1232853.00,
2008,US,SERC,Central,-,GWh,Net Energy for Load - Annual,242501.00,245804.00,249639.00,251673.00,252866.00,256272.00,254821.00,256815.00,260475.00,264257.00,268513.00,
2008,US,SERC,Delta,-,GWh,Net Energy for Load - Annual,145982.00,156492.00,152485.00,154273.00,157023.00,159236.00,161882.00,166786.00,169579.00,172376.00,174794.00,
2008,US,SERC,Gateway,-,GWh,Net Energy for Load - Annual,96609.00,95469.00,96658.00,97994.00,99265.00,100424.00,101298.00,102218.00,103091.00,104134.00,105197.00,
2008,US,SERC,Southeastern,-,GWh,Net Energy for Load - Annual,248953.00,255452.00,262236.00,270021.00,277326.00,283210.00,288886.00,294864.00,300701.00,306688.00,313364.00,
2008,US,SERC,VACAR,-,GWh,Net Energy for Load - Annual,315253.00,319864.00,325286.00,329004.00,334992.00,341164.00,346759.00,352773.00,358748.00,365199.00,370985.00,
2008,US,SPP,-,-,GWh,Net Energy for Load - Annual,210875.00,208532.00,212884.00,218946.00,222719.00,226747.00,230306.00,234054.00,238189.00,242443.00,246409.00,
2008,US,WECC,-,-,GWh,Net Energy for Load - Annual,739018.00,746575.00,761694.00,775915.00,789424.00,804102.00,817489.00,830808.00,844296.00,858523.00,871015.00,
2008,US,WECC,AZ-NM-SNV,-,GWh,Net Energy for Load - Annual,139278.00,142968.00,146186.00,150214.00,154020.00,158107.00,161585.00,165461.00,169593.00,173894.00,177992.00,
2008,US,WECC,NWPP,-,GWh,Net Energy for Load - Annual,246338.00,246404.00,252624.00,257013.00,260838.00,266009.00,270349.00,274224.00,278043.00,282414.00,285532.00,
2008,US,WECC,RMPA,-,GWh,Net Energy for Load - Annual,62575.00,63626.00,65158.00,66730.00,68205.00,69262.00,70848.00,72483.00,74132.00,75891.00,77640.00,
2008,CA,MRO,-,-,GWh,Net Energy for Load - Annual,43211.79,44378.73,44301.69,45258.91,46591.79,47454.72,48398.02,48864.13,49274.00,49711.25,50223.58,
2008,CA,NPCC,-,-,GWh,Net Energy for Load - Annual,372904.30,367953.50,371105.30,370882.90,371215.50,372537.00,372259.50,372598.60,372927.00,375512.30,375865.90,
2008,CA,NPCC,Maritimes,Maritimes,GWh,Net Energy for Load - Annual,29670.22,29518.43,29905.72,30405.57,30652.62,30832.10,31065.57,31263.54,31427.99,31597.97,31762.19,
2008,CA,NPCC,Ontario,Ontario,GWh,Net Energy for Load - Annual,152205.10,151434.20,150370.60,146148.30,144933.90,143775.90,142164.90,140906.10,139670.00,139985.30,139174.70,
2008,CA,NPCC,Quebec,Quebec,GWh,Net Energy for Load - Annual,191029.00,187000.90,190829.00,194329.00,195629.00,197929.00,199029.00,200429.00,201829.00,203929.00,204929.00,
2008,CA,WECC,-,-,GWh,Net Energy for Load - Annual,131859.00,137021.00,141167.00,144539.00,148127.00,152846.00,157142.00,161397.00,165386.00,169901.00,173845.00,
2008,MX,WECC,CA-MX,-,GWh,Net Energy for Load - Annual,10909.00,12725.00,13358.00,14105.00,14774.00,15544.00,16344.00,17216.00,18104.00,19045.00,20039.00,
2008,TL,MRO,-,-,GWh,Net Energy for Load - Annual,260813.40,269437.00,275046.40,284741.80,292678.30,297966.10,303142.20,307678.80,312066.10,316648.90,321509.70,
2008,TL,NPCC,-,-,GWh,Net Energy for Load - Annual,674670.30,669720.60,676328.50,679416.90,682903.50,687497.00,690659.50,694383.60,697986.00,703867.30,706874.90,
2008,TL,WECC,-,-,GWh,Net Energy for Load - Annual,881786.00,896321.00,916219.00,934559.00,952325.00,972492.00,990975.00,1009421.00,1027786.00,1047469.00,1064899.00,
2009,US,TRE,-,ERCOT,GWh,Net Energy for Load - Annual,312401.08,312205.00,315065.00,322498.00,332936.00,341950.00,348796.00,355679.00,362835.00,369590.00,376037.00,
2009,US,FRCC,-,FRCC,GWh,Net Energy for Load - Annual,226874.00,227690.00,228579.00,232949.00,238660.00,242683.00,246452.00,251041.00,255691.00,260956.00,266912.00,
2009,US,MRO,-,-,GWh,Net Energy for Load - Annual,227536.00,233519.00,239702.00,244386.74,247762.47,251007.70,253956.36,257420.67,260803.69,264073.65,267526.86,
2009,CA,MRO,-,-,GWh,Net Energy for Load - Annual,44483.00,45914.00,47115.00,49063.19,51405.61,52377.77,53579.25,53953.70,54292.61,54781.10,55439.89,
2009,TL,MRO,-,-,GWh,Net Energy for Load - Annual,272020.00,279432.00,287516.00,293449.93,299168.08,303385.47,307535.61,311374.37,315096.30,318854.75,322966.74,
2009,TL,NPCC,-,-,GWh,Net Energy for Load - Annual,663563.73,654566.95,654490.36,659024.28,664211.63,665268.46,668372.78,671352.59,678891.23,684537.93,688654.37,
2009,US,NPCC,-,-,GWh,Net Energy for Load - Annual,297362.00,295883.00,295753.00,297613.00,300236.00,301346.00,303858.00,306230.00,309149.00,312042.00,315064.00,
2009,CA,NPCC,-,-,GWh,Net Energy for Load - Annual,366201.73,358683.95,358737.36,361411.28,363975.63,363922.46,364514.78,365122.59,369742.23,372495.93,373590.37,
2009,US,NPCC,New York,New York,GWh,Net Energy for Load - Annual,165613.00,164568.00,164423.00,165263.00,166221.00,166711.00,167773.00,168690.00,170124.00,171477.00,172939.00,
2009,US,NPCC,New England,New England,GWh,Net Energy for Load - Annual,131749.00,131315.00,131330.00,132350.00,134015.00,134635.00,136085.00,137540.00,139025.00,140565.00,142125.00,
2009,CA,NPCC,Ontario,Ontario,GWh,Net Energy for Load - Annual,148675.73,143333.95,142724.36,142516.28,141636.63,139796.46,138326.78,136721.59,136478.23,135368.93,134608.37,
2009,CA,NPCC,Quebec,Quebec,GWh,Net Energy for Load - Annual,188799.00,186617.00,187479.00,190627.00,193720.00,195366.00,197206.00,199200.00,203873.00,207520.00,209155.00,
2009,CA,NPCC,Maritimes,Maritimes,GWh,Net Energy for Load - Annual,28727.00,28733.00,28534.00,28268.00,28619.00,28760.00,28982.00,29201.00,29391.00,29607.00,29827.00,
2009,US,RF,MISO,-,GWh,Net Energy for Load - Annual,316489.00,340316.00,343610.00,346940.00,350307.00,353712.00,357156.00,360636.00,364156.00,367715.00,371316.00,
2009,US,RF,PJM,-,GWh,Net Energy for Load - Annual,619170.88,618185.00,624061.00,642041.00,663980.00,674423.00,684173.00,692372.00,702417.00,708056.00,715545.00,
2009,US,RF,-,-,GWh,Net Energy for Load - Annual,936201.00,958792.00,967962.00,989272.00,1014578.00,1028426.00,1041620.00,1053299.00,1066864.00,1076062.00,1087152.00,
2009,US,SERC,-,-,GWh,Net Energy for Load - Annual,1035390.00,1051350.00,1067893.00,1092260.52,1112599.03,1131027.80,1148426.30,1159539.42,1174653.18,1192039.37,1208974.13,
2009,US,SERC,Central,-,GWh,Net Energy for Load - Annual,239766.00,233317.00,233465.00,236459.00,239854.00,243573.00,245630.00,243358.00,244055.00,247253.00,250892.00,
2009,US,SERC,Delta,-,GWh,Net Energy for Load - Annual,143108.00,150580.00,151519.00,157051.52,159425.03,162116.80,166337.30,168328.42,170261.18,172097.37,173960.13,
2009,US,SERC,Gateway,-,GWh,Net Energy for Load - Annual,95508.00,95757.00,98860.00,100321.00,101391.00,102005.00,102509.00,103374.00,104366.00,105254.00,106123.00,
2009,US,SERC,Southeastern,-,GWh,Net Energy for Load - Annual,243859.00,250691.00,257827.00,265072.00,271352.00,277389.00,282706.00,287785.00,293076.00,298914.00,303150.00,
2009,US,SERC,VACAR,-,GWh,Net Energy for Load - Annual,313149.00,321005.00,326222.00,333357.00,340577.00,345944.00,351244.00,356694.00,362895.00,368521.00,374849.00,
2009,US,SPP,-,-,GWh,Net Energy for Load - Annual,207603.00,207850.00,211343.00,216016.00,219910.00,223019.00,226296.00,225860.00,229749.00,233114.00,236668.00,
2009,US,WECC,-,-,GWh,Net Energy for Load - Annual,745691.00,738416.00,750401.00,763647.00,775580.00,788203.00,800827.00,813499.00,826453.00,838635.00,851808.00,
2009,US,WECC,AZ-NM-SNV,-,GWh,Net Energy for Load - Annual,137242.00,140254.00,143654.00,147115.00,150955.00,154583.00,158383.00,162413.00,166147.00,170077.00,174142.00,
2009,US,WECC,CA-MX,-,GWh,Net Energy for Load - Annual,292905.00,296368.00,300170.00,304287.00,308538.00,312353.00,316161.00,319949.00,323759.00,327253.00,330919.00,
2009,US,WECC,NWPP,-,GWh,Net Energy for Load - Annual,250441.00,234132.00,238285.00,242063.00,246524.00,250276.00,253988.00,257539.00,261437.00,264737.00,268651.00,
2009,US,WECC,RMPA,-,GWh,Net Energy for Load - Annual,65103.00,67662.00,68292.00,70182.00,69563.00,70991.00,72295.00,73598.00,75110.00,76568.00,78096.00,
2009,CA,WECC,-,-,GWh,Net Energy for Load - Annual,132659.00,136357.00,139368.00,142602.00,147432.00,152315.00,156923.00,160304.00,164193.00,167467.00,170339.00,
2009,MX,WECC,CA-MX,-,GWh,Net Energy for Load - Annual,11320.00,10687.00,11010.00,11115.00,11337.00,11564.00,11796.00,12035.00,12276.00,12521.00,12773.00,
2009,TL,WECC,-,-,GWh,Net Energy for Load - Annual,889670.00,885460.00,900779.00,917364.00,934349.00,952082.00,969546.00,985838.00,1002922.00,1018623.00,1034920.00,
2010,US,TRE,-,ERCOT,GWh,Net Energy for Load - Annual,308277.76,310444.00,316194.00,324104.00,330985.00,336564.00,341980.00,347271.00,352584.00,357653.00,362373.00,
2010,US,FRCC,-,FRCC,GWh,Net Energy for Load - Annual,225966.00,223174.00,225498.00,229393.00,234667.00,238795.00,242563.00,245148.00,248880.00,253334.00,257592.00,
2010,US,MRO,-,-,GWh,Net Energy for Load - Annual,213797.03,225166.88,229258.33,240816.73,245316.32,248838.09,251816.36,254996.75,258039.24,261246.92,264174.39,
2010,CA,MRO,-,-,GWh,Net Energy for Load - Annual,43527.53,45123.31,46771.61,47747.66,49448.15,50927.98,52417.42,53228.27,53796.54,54766.96,55459.60,
2010,TL,MRO,-,-,GWh,Net Energy for Load - Annual,257324.56,270290.20,276029.93,288564.38,294764.47,299766.07,304233.77,308225.02,311835.78,316013.88,319633.99,
2010,TL,NPCC,-,-,GWh,Net Energy for Load - Annual,635684.58,641663.94,650439.82,653862.57,655988.08,659518.96,665157.86,670352.86,671921.71,676529.39,681447.03,
2010,US,NPCC,-,-,GWh,Net Energy for Load - Annual,285624.67,291540.19,292815.64,295623.17,298249.10,300616.02,302651.86,304972.44,307327.07,310307.27,313681.46,
2010,CA,NPCC,-,-,GWh,Net Energy for Load - Annual,350059.91,350123.75,357624.19,358239.40,357738.98,358902.93,362506.00,365380.42,364594.64,366222.12,367765.56,
2010,US,NPCC,New York,New York,GWh,Net Energy for Load - Annual,158779.67,160358.19,160445.64,161618.17,163594.10,164556.02,165371.86,166472.44,167517.07,169132.27,171161.46,
2010,US,NPCC,New England,New England,GWh,Net Energy for Load - Annual,126845.00,131182.00,132370.00,134005.00,134655.00,136060.00,137280.00,138500.00,139810.00,141175.00,142520.00,
2010,CA,NPCC,Ontario,Ontario,GWh,Net Energy for Load - Annual,139163.54,141308.96,143610.95,140373.97,138653.13,138003.96,136743.29,136175.83,135018.77,135879.31,136825.01,
2010,CA,NPCC,Quebec,Quebec,GWh,Net Energy for Load - Annual,182681.36,180739.82,185598.72,189048.36,189982.47,191542.86,196113.80,199334.02,199485.31,200003.12,200347.77,
2010,CA,NPCC,Maritimes,Maritimes,GWh,Net Energy for Load - Annual,28215.01,28074.98,28414.52,28817.06,29103.38,29356.11,29648.91,29870.57,30090.55,30339.70,30592.78,
2010,US,RF,-,-,GWh,Net Energy for Load - Annual,880377.10,961435.76,1024182.76,1081319.76,1098541.76,1113713.76,1127289.76,1141901.76,1151048.76,1162009.76,1171860.38,
2010,US,SERC,-,-,GWh,Net Energy for Load - Annual,997142.00,1027470.00,1051645.00,1072124.00,1092368.00,1110124.00,1126308.00,1141356.00,1151725.00,1164142.00,1181812.00,
2010,US,SERC,Central,-,GWh,Net Energy for Load - Annual,223013.00,225190.00,231330.00,236342.00,242217.00,247056.00,250878.00,253368.00,251494.00,252099.00,255809.00,
2010,US,SERC,Delta,-,GWh,Net Energy for Load - Annual,141203.00,150503.00,154452.00,156054.00,158299.00,161671.00,163836.00,165869.00,167792.00,169545.00,171345.00,
2010,US,SERC,Gateway,-,GWh,Net Energy for Load - Annual,89354.00,95615.00,95777.00,95656.00,96352.00,96703.00,97083.00,97787.00,98281.00,99124.00,99977.00,
2010,US,SERC,Southeastern,-,GWh,Net Energy for Load - Annual,234781.00,240983.00,248096.00,255026.00,260857.00,265683.00,270299.00,274801.00,279919.00,283914.00,289088.00,
2010,US,SERC,VACAR,-,GWh,Net Energy for Load - Annual,308791.00,315179.00,321990.00,329046.00,334643.00,339011.00,344212.00,349531.00,354239.00,359460.00,365593.00,
2010,US,SPP,-,-,GWh,Net Energy for Load - Annual,202301.13,211438.16,215333.02,220251.72,223977.09,226967.65,228854.18,231822.23,234676.24,237915.96,240019.41,
2010,US,WECC,-,-,GWh,Net Energy for Load - Annual,718694.00,719081.00,729248.00,740243.00,752804.00,765262.00,776755.00,788526.00,799103.00,810204.00,821597.00,
2010,US,WECC,Basin,-,GWh,Net Energy for Load - Annual,73449.00,71676.00,73785.00,76081.00,77930.00,79881.00,81565.00,83218.00,84295.00,85617.00,87000.00,
2010,US,WECC,Desert SW,-,GWh,Net Energy for Load - Annual,129602.00,133143.00,135361.00,138118.00,141337.00,145119.00,148121.00,151585.00,154111.00,156623.00,159443.00,
2010,US,WECC,CAL N,-,GWh,Net Energy for Load - Annual,124405.00,127092.00,128339.00,130012.00,131722.00,133128.00,134566.00,136002.00,137483.00,138932.00,140378.00,
2010,US,WECC,CAL S,-,GWh,Net Energy for Load - Annual,161508.00,162795.00,164317.00,166394.00,168751.00,170809.00,172727.00,174502.00,176595.00,178749.00,181271.00,
2010,US,WECC,NWPP,-,GWh,Net Energy for Load - Annual,163143.00,157810.00,159749.00,162490.00,164485.00,166174.00,167892.00,169794.00,171755.00,173711.00,175639.00,
2010,US,WECC,RMPA,-,GWh,Net Energy for Load - Annual,63329.00,66565.00,67697.00,67148.00,68579.00,70151.00,71884.00,73425.00,74864.00,76572.00,77866.00,
2010,CA,WECC,-,-,GWh,Net Energy for Load - Annual,129356.00,132919.00,136612.00,140627.00,144698.00,149234.00,153204.00,158012.00,161613.00,165003.00,167953.00,
2010,MX,WECC,Mex,-,GWh,Net Energy for Load - Annual,10743.00,11355.00,11298.00,11826.00,12398.00,13046.00,13718.00,14447.00,15179.00,15942.00,16717.00,
2010,TL,WECC,-,-,GWh,Net Energy for Load - Annual,858793.00,863355.00,877158.00,892696.00,909900.00,927542.00,943677.00,960985.00,975895.00,991149.00,1006267.00,
2011,US,FRCC,-,FRCC,GWh,Net Energy for Load - Annual,233034.00,225325.00,229230.00,234208.00,238618.00,242420.00,246048.00,249441.00,252642.00,256271.00,260660.00,264011.00
2011,US,MRO,-,MISO,GWh,Net Energy for Load - Annual,585273.92,497080.06,466382.86,476182.75,480431.95,486273.90,489924.20,495017.18,500338.30,505844.51,511779.61,516897.41
2011,CA,MRO,-,Manitoba Hydro,GWh,Net Energy for Load - Annual,24085.94,24527.85,24841.11,25296.54,25626.38,25843.36,26075.69,26145.51,26329.32,26639.84,27041.73,27471.31
2011,US,MRO,-,MAPP,GWh,Net Energy for Load - Annual,30690.61,33507.21,34448.13,35678.94,36226.06,36651.96,37123.59,37532.22,37930.86,38311.59,38682.36,39225.59
2011,CA,MRO,-,SaskPower,GWh,Net Energy for Load - Annual,20594.00,21815.58,22565.56,23778.11,24963.70,25988.80,26867.47,27051.38,27380.35,27636.55,28154.26,28796.85
2011,CA,NPCC,-,Maritimes,GWh,Net Energy for Load - Annual,27666.00,28679.00,28955.00,28582.00,28655.00,28699.00,28607.00,28567.00,28504.00,28515.00,28482.00,28475.00
2011,US,NPCC,-,New England,GWh,Net Energy for Load - Annual,130771.00,134915.00,137955.00,139230.00,140830.00,142215.00,143585.00,144980.00,146390.00,147760.00,149145.00,150542.98
2011,US,NPCC,-,New York,GWh,Net Energy for Load - Annual,163505.00,162787.00,164521.00,164596.00,164848.00,164925.00,165319.00,165479.00,166238.00,167310.00,168695.00,169655.00
2011,CA,NPCC,-,Ontario,GWh,Net Energy for Load - Annual,142204.78,142752.95,145556.59,143377.35,141198.12,139018.89,138163.22,137388.58,137617.53,138399.59,139993.22,140958.74
2011,CA,NPCC,-,Quebec,GWh,Net Energy for Load - Annual,183741.70,186613.18,187116.22,187402.54,188314.31,190611.70,192813.33,193182.22,195061.72,197809.82,198580.97,197818.11
2011,US,RF,-,PJM,GWh,Net Energy for Load - Annual,712730.91,762050.00,842634.00,860521.00,874144.00,883516.00,894032.00,899413.00,908129.00,916084.00,928271.00,933927.00
2011,US,SERC,-,SERC-E,GWh,Net Energy for Load - Annual,225461.00,215116.00,219289.00,222980.00,226586.00,228946.00,232068.00,235020.00,237958.00,241412.00,245046.00,249196.00
2011,US,SERC,-,SERC-N,GWh,Net Energy for Load - Annual,251388.00,229615.00,232222.00,247349.00,247187.00,245673.00,249877.00,252978.00,256343.00,259880.00,263250.00,265012.00
2011,US,SERC,-,SERC-SE,GWh,Net Energy for Load - Annual,260578.00,245742.00,252797.00,262965.00,268366.00,272790.00,276970.00,281181.00,284349.00,288963.00,293125.00,298122.00
2011,US,SERC,-,SERC-W,GWh,Net Energy for Load - Annual,132940.00,134788.00,138089.00,138942.00,143041.00,144964.00,146751.00,148374.00,150074.00,152012.00,153651.00,155245.00
2011,US,SPP,-,SPP,GWh,Net Energy for Load - Annual,257490.87,259661.30,265985.24,270150.02,272884.89,273103.33,274788.37,277582.17,280620.08,281935.44,284517.30,287910.13
2011,US,TRE,-,ERCOT,GWh,Net Energy for Load - Annual,319097.40,319402.82,330033.59,339615.79,352294.09,362840.63,372150.18,378177.77,384689.53,390850.62,397870.30,403058.15
2011,TL,WECC,-,WECC,GWh,Net Energy for Load - Annual,853931.76,880562.03,894670.80,910130.40,927207.70,943118.60,959569.20,974699.30,989936.20,1003925.50,1018974.90,1029293.30
2011,CA,WECC,-,AB,GWh,Net Energy for Load - Annual,69673.17,73176.61,75480.12,77949.54,81130.25,84043.36,86717.76,88889.61,90699.13,92074.60,93554.97,95049.79
2011,US,WECC,-,BASN,GWh,Net Energy for Load - Annual,74118.00,74826.00,76885.00,78751.00,80145.00,81468.00,83022.00,84321.00,85557.00,86802.00,88051.00,89055.00
2011,CA,WECC,-,BC,GWh,Net Energy for Load - Annual,60507.83,63550.39,65550.88,67695.46,70457.75,72987.64,75310.24,77196.39,78767.87,79962.40,81248.03,82546.21
2011,US,WECC,-,CALN,GWh,Net Energy for Load - Annual,122436.55,127407.00,128726.00,130244.00,131702.00,132980.00,134338.00,135719.00,137164.00,138558.00,140009.00,141010.67
2011,US,WECC,-,CALS,GWh,Net Energy for Load - Annual,157438.47,163731.00,165743.00,168059.00,170102.00,172012.00,173997.00,176097.00,178264.00,180456.00,182750.00,183058.00
2011,US,WECC,-,DSW,GWh,Net Energy for Load - Annual,130073.00,136295.03,138507.80,140543.40,143377.70,145753.60,148963.20,151999.30,155201.20,158338.50,161666.90,163684.63
2011,MX,WECC,-,MEXW,GWh,Net Energy for Load - Annual,10574.00,11125.00,11492.00,11835.00,12223.00,12578.00,12882.00,13228.00,13570.00,13915.00,14261.00,14505.00
2011,US,WECC,-,NORW,GWh,Net Energy for Load - Annual,163782.00,164056.00,166381.00,167729.00,169333.00,171022.00,172775.00,174307.00,176080.00,177903.00,179984.00,181763.67
2011,US,WECC,-,ROCK,GWh,Net Energy for Load - Annual,65328.74,66395.00,65905.00,67324.00,68737.00,70274.00,71564.00,72942.00,74633.00,75916.00,77450.00,78620.33
2012,US,FRCC,-,FRCC,GWh,Net Energy for Load - Annual,224064.00,224337.00,227095.00,230481.00,235490.00,239191.00,242626.00,245696.00,249324.00,254024.00,259024.00,261943.07
2012,US,MRO,-,MISO,GWh,Net Energy for Load - Annual,521691.61,473467.25,484994.20,462645.30,455468.97,458283.62,461570.97,464712.87,468346.93,468774.58,434484.50,438829.35
2012,CAN,MRO,-,Manitoba Hydro,GWh,Net Energy for Load - Annual,25013.33,24689.34,25525.03,25881.04,25877.17,26035.74,26178.94,26352.05,26721.09,27226.95,27731.51,28158.41
2012,US,MRO,-,MAPP,GWh,Net Energy for Load - Annual,29232.67,30677.03,32343.13,33212.92,33805.16,34761.67,35950.56,36658.19,37409.65,38113.19,38743.26,39357.48
2012,CAN,MRO,-,SaskPower,GWh,Net Energy for Load - Annual,21232.00,22798.56,23951.21,25309.45,26266.83,27161.61,27904.17,27841.70,28156.57,28671.65,29131.86,29698.60
2012,US,NPCC,-,New England,GWh,Net Energy for Load - Annual,129152.00,136111.00,138875.00,140520.00,142215.00,143815.00,145245.00,146590.00,147880.00,149130.00,150375.00,151630.00
2012,CAN,NPCC,-,Maritimes,GWh,Net Energy for Load - Annual,27781.00,26872.00,26662.00,26879.00,27107.00,27130.00,27235.00,27331.00,27445.00,27579.00,27674.00,27765.00
2012,US,NPCC,-,New York,GWh,Net Energy for Load - Annual,163329.71,163659.00,164627.00,165340.00,166030.00,166915.00,166997.00,168021.00,169409.00,171176.00,172514.00,173569.00
2012,CAN,NPCC,-,Ontario,GWh,Net Energy for Load - Annual,141473.81,140105.90,142791.73,141248.89,139706.05,138163.22,137388.58,137617.53,138399.59,139993.22,140958.74,142557.26
2012,CAN,NPCC,-,Quebec,GWh,Net Energy for Load - Annual,185783.10,185174.57,187973.15,189428.85,190464.23,194009.34,194669.65,195910.28,197308.41,199494.32,200037.80,201201.73
2012,US,RF,-,PJM,GWh,Net Energy for Load - Annual,739754.49,821786.00,831898.00,851726.00,870636.00,888097.00,895748.00,905401.00,914548.00,928298.00,936942.00,947297.00
2012,US,SERC,-,SERC-E,GWh,Net Energy for Load - Annual,222078.45,221973.95,224236.30,223144.40,225314.60,227862.60,230301.70,232695.80,235509.80,238720.00,241595.00,244811.70
2012,US,SERC,-,SERC-N,GWh,Net Energy for Load - Annual,239209.50,238586.80,236144.90,238838.60,241108.50,244290.50,246357.50,248904.60,251492.80,254516.00,256547.40,259139.80
2012,US,SERC,-,SERC-SE,GWh,Net Energy for Load - Annual,256280.83,253067.00,258483.00,264516.00,268455.00,272239.00,276247.00,278757.00,283059.00,286996.00,291798.00,296355.00
2012,US,SERC,-,SERC-W,GWh,Net Energy for Load - Annual,135274.29,135290.53,137259.00,137932.25,140104.42,141773.16,143321.91,144830.15,146596.00,148036.00,149506.00,151006.00
2012,US,SPP,-,SPP,GWh,Net Energy for Load - Annual,258288.33,262201.10,267021.71,269434.15,268630.78,271343.27,273656.16,276353.34,277244.30,279584.55,282764.41,284622.60
2012,US,TRE,-,ERCOT,GWh,Net Energy for Load - Annual,335000.18,328367.43,335401.16,349131.20,363111.74,376102.05,383697.77,390451.73,396695.83,403839.51,409383.46,415479.28
2012,TL,WECC,-,WECC,GWh,Net Energy for Load - Annual,873021.00,881388.00,896145.00,913841.00,929945.00,946314.00,961779.00,975919.00,990016.00,1005158.00,1019044.00,1033305.00
2012,CAN,WECC,-,AB,GWh,Net Energy for Load - Annual,73606.00,78743.00,82875.00,86965.00,90900.00,95336.00,98870.00,102221.00,105345.00,108636.00,111207.00,113923.00
2012,US,WECC,-,BASN,GWh,Net Energy for Load - Annual,76019.00,73854.00,75915.00,78444.00,80460.00,82552.00,84970.00,86474.00,87853.00,89142.00,89971.00,90904.00
2012,CAN,WECC,-,BC,GWh,Net Energy for Load - Annual,60201.00,61987.00,62695.00,64551.00,66066.00,66620.00,67139.00,67167.00,66618.00,66089.00,66818.00,67548.00
2012,US,WECC,-,CALN,GWh,Net Energy for Load - Annual,123974.00,126464.00,127721.00,129092.00,130392.00,131704.00,132930.00,134178.00,135764.00,137429.00,139080.00,140815.00
2012,US,WECC,-,CALS,GWh,Net Energy for Load - Annual,158153.00,160580.00,162079.00,163995.00,165807.00,167729.00,169504.00,171350.00,173548.00,175825.00,178113.00,180276.00
2012,US,WECC,-,DSW,GWh,Net Energy for Load - Annual,133715.00,132966.00,134347.00,136787.00,138950.00,141565.00,144441.00,147514.00,150725.00,154233.00,157234.00,160121.00
2012,MX,WECC,-,MEXW,GWh,Net Energy for Load - Annual,11421.00,11491.00,11692.00,11893.00,12095.00,12295.00,12499.00,12700.00,12900.00,13103.00,13304.00,13503.00
2012,US,WECC,-,NORW,GWh,Net Energy for Load - Annual,169909.00,170954.00,173259.00,175352.00,177038.00,179164.00,180856.00,182578.00,184211.00,186197.00,187551.00,189565.00
2012,US,WECC,-,ROCK,GWh,Net Energy for Load - Annual,66023.00,64349.00,65562.00,66762.00,68237.00,69349.00,70570.00,71737.00,73052.00,74504.00,75766.00,76650.00
2013,US,TRE,-,ERCOT,GWh,Net Energy for Load - Annual,324859.70,331876.83,340369.35,351281.08,362281.93,367931.03,372007.64,375531.42,380146.40,382886.82,386264.36,389077.54
2013,US,FRCC,-,FRCC,GWh,Net Energy for Load - Annual,220943.00,225384.00,229771.00,233937.00,237569.00,240276.00,243012.00,245932.00,249183.00,251942.00,255242.00,255242.00
2013,US,MRO,-,MISO,GWh,Net Energy for Load - Annual,497905.64,548975.70,551809.52,554703.93,558956.40,561645.31,565044.19,568893.17,573446.33,577204.98,582218.18,584418.83
2013,CAN,MRO,-,Manitoba Hydro,GWh,Net Energy for Load - Annual,24785.59,25771.40,26005.27,26279.43,26442.24,26723.68,26923.85,27157.65,27560.50,28073.44,28610.82,29085.78
2013,US,MRO,-,MAPP,GWh,Net Energy for Load - Annual,29362.05,35148.93,36158.13,36927.77,37852.64,39074.45,39788.13,40555.98,41257.69,41882.46,42495.12,43099.65
2013,CAN,MRO,-,SaskPower,GWh,Net Energy for Load - Annual,21721.00,22110.22,23109.28,24076.48,25160.41,26162.54,26734.28,26987.45,27395.82,27955.18,28480.22,28712.98
2013,US,NPCC,-,New England,GWh,Net Energy for Load - Annual,128072.00,130408.00,131037.00,131831.00,133274.00,133420.00,133454.00,133430.00,133432.00,133484.00,133599.00,133714.00
2013,CAN,NPCC,-,Maritimes,GWh,Net Energy for Load - Annual,26390.00,27197.00,27268.00,27395.00,27385.00,27388.00,27423.00,27541.00,26450.00,26466.00,26440.00,26497.00
2013,US,NPCC,-,New York,GWh,Net Energy for Load - Annual,162842.00,163856.00,164652.00,165571.00,166804.00,167054.00,167703.00,168472.00,169499.00,170077.00,170915.00,171766.00
